coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-29 13:00:00,0.8013,0.8041,0.7909,0.7923,2081077.36,1660486.67
ADA,2025-07-29 14:00:00,0.7923,0.7924,0.7754,0.7809,5011148.88,3928063.53
ADA,2025-07-29 15:00:00,0.7809,0.7846,0.7759,0.7815,7077176.02,5520045.81
ADA,2025-07-29 16:00:00,0.7815,0.7824,0.7691,0.7807,6033495.56,4665974.78
ADA,2025-07-29 17:00:00,0.7807,0.7869,0.7798,0.7824,2016174.87,1579695.15
ADA,2025-07-29 18:00:00,0.7824,0.7837,0.7778,0.7818,1950558.92,1524351.32
ADA,2025-07-29 19:00:00,0.7818,0.7856,0.7757,0.777,2544898.18,1986808.12
ADA,2025-07-29 20:00:00,0.777,0.7807,0.7701,0.7744,3122241.05,2416816.75
ADA,2025-07-29 21:00:00,0.7744,0.7846,0.7718,0.7823,1980428.05,1538486.38
ADA,2025-07-29 22:00:00,0.7823,0.7835,0.7767,0.7827,1289086.66,1007011.31
ADA,2025-07-29 23:00:00,0.7827,0.7849,0.7806,0.7828,1066763.39,834540.43
ADA,2025-07-30 00:00:00,0.7828,0.783,0.775,0.7803,898280.43,699465.99
ADA,2025-07-30 01:00:00,0.7803,0.7879,0.7736,0.7851,1665975.23,1304924.71
ADA,2025-07-30 02:00:00,0.7851,0.7895,0.7834,0.7864,1139561.4,896705.02
ADA,2025-07-30 03:00:00,0.7864,0.7885,0.7839,0.7854,861538.19,677316.19
ADA,2025-07-30 04:00:00,0.7854,0.7878,0.7782,0.7796,1555118.51,1217676.29
ADA,2025-07-30 05:00:00,0.7796,0.7853,0.7749,0.7836,1071562.73,835755.37
ADA,2025-07-30 06:00:00,0.7836,0.7863,0.7812,0.7856,502258.18,394028.27
ADA,2025-07-30 07:00:00,0.7856,0.7867,0.7773,0.7791,782595.85,611284.08
ADA,2025-07-30 08:00:00,0.7791,0.7842,0.7762,0.78,850809.35,663477.1
ADA,2025-07-30 09:00:00,0.78,0.7811,0.7693,0.7693,2719378.28,2100038.53
ADA,2025-07-30 10:00:00,0.7693,0.7758,0.7657,0.7671,2711472.39,2091449.12
ADA,2025-07-30 11:00:00,0.7671,0.7709,0.7524,0.7564,5711053.73,4336412.5
ADA,2025-07-30 12:00:00,0.7564,0.7633,0.7524,0.761,3636893.24,2758916.11
ADA,2025-07-30 13:00:00,0.761,0.7641,0.7565,0.7623,3391035.03,2579105.85
ADA,2025-07-30 14:00:00,0.7623,0.7774,0.7591,0.777,3387641.48,2607697.86
ADA,2025-07-30 15:00:00,0.777,0.7776,0.7691,0.7736,2120704.03,1639420.71
ADA,2025-07-30 16:00:00,0.7736,0.7791,0.7712,0.7735,2012216.6,1557946.26
ADA,2025-07-30 17:00:00,0.7735,0.7769,0.772,0.7751,1592426.56,1233417.86
ADA,2025-07-30 18:00:00,0.7751,0.7787,0.7556,0.7562,5817276.47,4469442.71
ADA,2025-07-30 19:00:00,0.7562,0.7627,0.7307,0.7605,16260914.29,12129205.2
